filename,chroma_frequency,sp_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc,label
trap1136.wav,0.3591967821121216,1986.6638373818137,2206.5220616432775,4061.5087739454334,0.07519002152670279,-0.819759726524353,trap
trap1137.wav,0.3768044710159302,1793.1128024418965,2098.2744565413345,3620.944771309017,0.0666390528250774,0.7092770934104919,trap
trap1138.wav,0.33241987228393555,1798.336175420124,2102.9016451845205,3751.210650275735,0.07244778565208979,-1.724748134613037,trap
trap1139.wav,0.29350194334983826,1421.567931948615,1549.3409534921984,2867.949324569466,0.06256046826625387,-3.608583688735962,trap
trap114.wav,0.3421221375465393,1505.2504629180294,1611.4507871213202,2724.333526327883,0.07653090533088236,-7.017490386962891,trap
trap1140.wav,0.39756378531455994,1846.837417829982,2169.6253002686453,3823.6102124854874,0.06532008876741487,1.312475323677063,trap
trap1141.wav,0.33697745203971863,1760.3847114960374,2016.8905433247423,3534.8452919407896,0.07791109350812693,-2.5911777019500732,trap
trap1142.wav,0.35883858799934387,2064.975929945593,2241.4040260569327,4190.224662284733,0.07909551567337461,-0.786929190158844,trap
trap1143.wav,0.3195735216140747,1329.2677596140804,1570.5391572248482,2469.501733927535,0.0565242235874613,-6.275503158569336,trap
trap1144.wav,0.2889772057533264,1009.2435916775702,1302.1147123628236,1798.2891259916796,0.04769434500773994,-4.53566837310791,trap
trap1145.wav,0.4271809756755829,1766.546164353433,1910.946779671372,3540.1452598926085,0.06603512601586688,1.516005039215088,trap
trap1146.wav,0.5085649490356445,2022.1806832092293,2227.4592234411143,4329.707152186533,0.0599875435371517,4.423814296722412,trap
trap1147.wav,0.4749653935432434,1745.4015576246697,2040.2739219526864,3644.9612927510643,0.05276158571981424,2.231869697570801,trap
trap1148.wav,0.5694319605827332,2014.707165296423,2182.7306973900454,4174.858088537635,0.05564667787345201,3.731189012527466,trap
trap1149.wav,0.4127958118915558,2170.1506237143835,2137.5934680698183,4247.624315196885,0.08322474240518576,2.6305794715881348,trap
trap115.wav,0.3945413827896118,1841.8268560571978,2307.400612653211,4209.7412109375,0.06737071884674922,4.247381210327148,trap
trap1150.wav,0.4927899241447449,1842.003195131816,2063.974530157655,3870.7765939434985,0.0569187790247678,3.9922304153442383,trap
trap1151.wav,0.49110010266304016,2003.7422778794871,2194.528360908812,4246.824320034346,0.06215533088235294,4.040611743927002,trap
trap1152.wav,0.4824763536453247,2020.1945849956285,2182.526254758596,4130.858354598007,0.06611902573529412,0.9117550253868103,trap
trap1153.wav,0.5365073084831238,2115.117860423939,2213.905155795041,4279.740787659636,0.06822105384094428,3.589078187942505,trap
trap1154.wav,0.4122343957424164,2081.6720040517835,2124.827419092651,4113.391793549245,0.07595192168150154,2.670865297317505,trap
trap1155.wav,0.5040947794914246,1946.78926521851,2120.876172387772,4072.092043283185,0.06013417908281734,4.123660564422607,trap
trap1156.wav,0.3989769220352173,1615.8276800331075,1827.9221134564111,3204.1972913240133,0.0631500338622291,-3.383354663848877,trap
trap1157.wav,0.5746170282363892,1869.373175376127,2072.7745657081246,3862.6433097910217,0.05211381941756966,0.5501962304115295,trap
trap1158.wav,0.5298855304718018,1955.5768540586578,2144.3645313772217,4128.24170375387,0.05320527162345201,-11.679713249206543,trap
trap1159.wav,0.2042699009180069,403.73202378094635,300.8524777945441,544.9800379136029,0.029312747919891642,-29.82872200012207,trap
trap116.wav,0.389232337474823,461.4437716187741,671.7037819697177,795.5951891447369,0.02495147421633127,0.941066563129425,trap
trap1160.wav,0.4207329750061035,1005.2866044780375,1076.8052058615174,1977.1047113849652,0.0373648534249226,2.1369447708129883,trap
trap1161.wav,0.5066930055618286,2160.4311014506607,2247.5457764992025,4422.589923870452,0.06309258900928792,1.1544781923294067,trap
trap1162.wav,0.41607874631881714,3370.521537011299,2430.507516082105,5767.7651231133905,0.14443676833397834,-10.660423278808594,trap
trap1163.wav,0.49733808636665344,1666.2428103429154,1697.0565562475233,3275.6135261464783,0.05218184621710526,0.6504060626029968,trap
trap1164.wav,0.4508168697357178,1162.4372016177676,1277.6592084469169,2369.4356723466526,0.03758178333010836,2.293506383895874,trap
trap1165.wav,0.5169996023178101,2144.641266592504,2244.636067169217,4383.623492828464,0.0623495851876935,1.6158896684646606,trap
trap1166.wav,0.40007567405700684,3332.6231456706346,2296.3143456339067,5591.3661897736065,0.14872396841137772,-12.430747032165527,trap
trap1167.wav,0.4951082766056061,1534.3365769962518,1607.2131932800476,3037.7316312524185,0.04736328125,1.5937612056732178,trap
trap1168.wav,0.45046675205230713,1440.908833218446,1508.6370921510513,2910.9657311218075,0.046726852747678016,1.4260746240615845,trap
trap1169.wav,0.5238246917724609,2115.6534496040713,2224.979197103288,4318.573886174536,0.06190589928405573,1.8434282541275024,trap
trap117.wav,0.41490069031715393,2340.1320248362476,2478.4787893702896,5131.618969802148,0.07441073674535603,1.710050106048584,trap
trap1170.wav,0.40866872668266296,3128.5299645043597,2172.4293346025142,5258.084871746807,0.139517674874226,-11.574278831481934,trap
trap1171.wav,0.46799394488334656,1475.7089302722652,1501.7382787500273,2885.882549463042,0.04757945530185759,1.273930311203003,trap
trap1172.wav,0.47401711344718933,1662.7360524592254,1745.116774848477,3403.5294193232394,0.04963462050116099,0.3606974482536316,trap
trap1173.wav,0.4655105471611023,1884.5290839706927,1995.7009403841807,3829.6768424680727,0.056946745597910214,-12.08549690246582,trap
trap1174.wav,0.17337293922901154,1070.6938456743924,786.3526471459068,1702.3730393164667,0.06476151315789473,-23.589006423950195,trap
trap1175.wav,0.2915831506252289,1334.9428320653908,1375.1661313033349,2472.3183835623063,0.0669202302631579,-9.78719711303711,trap
trap1176.wav,0.4215186834335327,1263.7757316210707,1805.5134032451258,2683.567106170182,0.04389315862035604,5.377478122711182,trap
trap1177.wav,0.410232275724411,1183.6646970564925,1703.0700987530638,2490.801605130128,0.038100298713235295,5.210935592651367,trap
trap1178.wav,0.3978619873523712,1190.5807415641502,1673.9779871853461,2469.901731508804,0.039630145849458204,4.0887064933776855,trap
trap1179.wav,0.42443060874938965,1323.4699286782484,1876.9003423809022,2844.916130514706,0.04470645680147059,5.533024311065674,trap
trap118.wav,0.6485481858253479,2234.4513682027264,2630.6975701287456,5297.617966028928,0.047476659249226005,5.493535995483398,trap
trap1180.wav,0.3430008888244629,778.9239405597513,1172.501610978111,1460.907832756869,0.030612815644349846,2.960371494293213,trap
trap1181.wav,0.39720234274864197,1206.6136577775467,1716.5820056780435,2501.584873258514,0.04015697561919505,4.070647239685059,trap
trap1182.wav,0.42325544357299805,1325.2413029067322,1876.7221444840193,2853.666077604973,0.044541680775928794,5.516129970550537,trap
trap1183.wav,0.4110817015171051,1208.498555623121,1731.1140722095702,2565.601152827496,0.037674753289473686,5.287306308746338,trap
trap1184.wav,0.3690742254257202,1166.8822560737203,1662.5779628192101,2392.6855317579334,0.03895668053405573,2.9157474040985107,trap
trap1185.wav,0.3885050117969513,1116.0817748427257,1653.202992654167,2284.4528528928017,0.03989545036764706,4.066372871398926,trap
trap1186.wav,0.40993621945381165,1158.6362443898024,1680.0226887681963,2423.802010267512,0.03755154919698142,5.25162410736084,trap
trap1187.wav,0.3972010016441345,1222.478069678666,1701.4639965153149,2536.867993239648,0.040983879160216716,4.106497287750244,trap
trap1188.wav,0.4274625778198242,1325.7070189717854,1880.7273629086644,2870.249310661765,0.04492036329334365,5.522216796875,trap
trap1189.wav,0.3180766999721527,873.1613245361929,1028.341172774837,1525.7074409225038,0.05091125677244582,-5.270720481872559,trap
trap119.wav,0.4475540518760681,2102.0742236963097,2473.487252355158,4646.521903117744,0.07520589444659442,9.206912994384766,trap
